time,AirTC,SlrW,WS,water_temp_surface,chla_surface,chla_0_10m
2022-04-10 10:00:10.838,6.389,739.8,1.476,7.9354753,0.97905314,11.556831
2022-04-10 22:00:10.713,7.535,0.001,1.791,7.938272,0.998903,19.963823
2022-04-11 10:00:10.887,7.803,551.1,1.779,8.048962,1.0187528,14.953104
2022-04-11 22:00:10.894,10.27,0.001,0.133,8.096579,1.0386027,20.485828
2022-04-12 10:00:10.682,10.29,692.2,1.465,8.087247,1.0584526,15.784651
2022-04-12 22:00:10.678,13.41,0.001,0.678,8.0724945,1.07237,20.001102
2022-04-13 10:00:10.841,13.46,680.2,0.765,8.01931,1.07237,13.159238
2022-04-13 22:00:10.838,15.4,0.001,3.258,8.038788,1.07237,20.242771
2022-04-14 10:00:10.805,12.82,698.7,0.856,7.943719,1.07237,11.577839
2022-04-14 22:00:10.788,17.64,0.001,2.024,7.945954,1.07237,16.459251
2022-04-15 10:00:10.680,14.36,696.6,0.822,7.91494,1.07237,11.810468
2022-04-15 22:00:10.681,17.91,0.002,8.62,7.911123,1.07237,20.48429
2022-04-16 22:00:29.856,10.83,0.002,11.96,7.9091578,1.0707102,9.123513
2022-04-17 10:00:29.679,8.41,742.2,3.917,7.9072967,1.0614358,7.4196305
2022-04-17 22:00:29.697,11.79,0.001,5.528,7.9068823,1.0521615,12.652694
2022-04-18 10:00:29.749,9.85,754.4,0.734,7.907006,1.0428871,15.665674
2022-04-18 22:00:29.681,11.55,0.001,1.278,7.909195,1.0336127,30.458057
2022-04-19 10:00:29.766,12.22,719.0,0.523,7.925055,1.0243384,16.726387
2022-04-19 22:00:29.680,15.57,0.001,5.493,7.934363,1.015064,25.4805
2022-04-20 10:00:29.681,12.47,730.9,0.28,10.367091,1.0939724,13.129197
2022-04-20 22:00:29.676,13.8,0.001,3.622,10.324096,1.1330867,27.688591
2022-04-21 10:00:29.678,11.43,763.2,0.969,10.293636,1.1722008,25.215166
2022-04-21 22:00:29.916,14.81,0.001,6.84,10.275523,1.211315,34.87174
2022-04-22 10:00:29.788,10.78,583.8,1.344,10.252621,1.2504292,28.812775
2022-04-22 22:00:29.678,12.34,0.001,0.621,10.236986,1.2845219,35.061237
2022-04-23 10:00:29.677,13.47,215.5,2.75,10.228317,1.2928673,34.61672
2022-04-23 22:00:29.840,8.46,0.001,5.546,10.217514,1.3012127,37.603767
2022-04-24 10:00:29.678,9.35,356.8,1.423,10.201389,1.3095582,25.314026
2022-04-24 22:00:29.760,11.37,0.001,1.625,10.179819,1.3179035,21.20768
2022-04-25 22:00:29.681,10.55,0.001,0.79,10.151366,1.3262489,34.472713
2022-04-26 10:00:29.678,9.87,711.4,4.304,10.158943,1.3345942,19.42195
2022-04-26 22:00:30.026,12.51,0.001,5.07,10.150087,1.3429396,25.134396
2022-04-27 10:00:29.679,10.8,790.7,1.156,10.150447,1.346397,12.9648
2022-04-27 22:00:29.766,13.3,0.001,1.192,10.143157,1.346397,21.519606
2022-04-28 10:00:29.702,12.19,787.8,0.539,10.138278,1.346397,11.753891
2022-04-28 22:00:29.679,15.83,0.001,1.727,10.132978,1.346397,18.659492
2022-04-29 10:00:29.681,12.15,602.1,0.934,10.123827,1.346397,9.441426
2022-04-29 22:00:29.677,14.96,0.001,1.275,10.118517,1.346397,15.983497
2022-04-30 10:00:29.679,13.98,734.5,0.262,11.792332,,8.863634
2022-04-30 22:00:29.836,10.27,0.001,1.601,11.779618,,14.888512
2022-05-01 10:00:29.679,11.71,798.7,0.553,11.7772255,1.0909531,12.265749
2022-05-01 22:00:29.680,14.62,0.001,5.767,11.756728,1.0800508,14.651649
2022-05-02 10:00:29.677,13.09,760.4,0.565,11.732051,1.0691485,11.798097
2022-05-02 22:00:29.679,15.44,0.001,1.807,11.707842,1.0582463,16.701097
2022-05-03 10:00:29.794,14.51,803.0,2.821,11.685193,1.047344,12.004738
2022-05-03 22:00:29.763,14.0,0.001,1.414,11.638069,1.0364417,19.38002
2022-05-04 10:00:29.678,14.52,836.0,1.386,11.631246,1.0255395,13.169261
2022-05-04 22:00:29.678,13.1,0.001,2.787,11.475209,1.0146372,18.560661
2022-05-05 10:00:29.680,11.59,95.8,0.31,11.412601,1.0031654,14.709556
2022-05-05 22:00:29.679,11.78,0.001,1.635,11.386046,0.9911129,19.945932
2022-05-06 10:00:29.679,14.34,778.1,9.35,11.352709,0.9790604,20.189594
2022-05-06 22:00:29.678,13.82,0.001,7.988,11.298413,0.9670079,25.658354
2022-05-07 10:00:29.692,16.81,825.0,7.92,11.270698,0.9549554,24.16984
2022-05-07 22:00:29.724,14.32,0.001,3.28,11.270129,0.9429029,29.233587
2022-05-08 10:00:29.853,16.6,812.0,7.197,11.240785,0.9308504,19.153776
2022-05-08 22:00:29.679,16.33,0.001,6.974,11.22384,0.92180294,30.413198
2022-05-09 10:00:29.679,14.3,573.9,0.48,11.196355,0.9157677,15.557441
2022-05-09 22:00:29.680,16.15,0.001,1.517,11.145861,0.90973246,27.0599
2022-05-10 10:00:29.678,15.84,796.1,0.61,15.020459,0.9423314,19.099998
2022-05-10 22:00:29.764,17.2,0.001,1.358,14.809199,0.9816426,26.449131
2022-05-11 10:00:29.679,17.05,789.8,1.178,14.840272,1.0209538,22.220339
2022-05-11 22:00:29.814,20.62,0.001,3.483,14.875958,1.0602651,31.856617
2022-05-12 10:00:29.780,17.92,583.9,1.39,14.671237,1.0995762,25.31051
2022-05-12 22:00:29.748,19.47,0.002,1.966,14.567172,1.1255344,30.359045
2022-05-13 22:00:29.678,18.4,0.001,2.93,14.580407,1.1432965,36.56274
2022-05-14 22:00:29.781,20.26,0.001,2.767,14.5238905,1.1610585,39.354126
2022-05-15 10:00:29.917,18.27,805.0,1.248,14.50377,1.1788207,22.272764
2022-05-15 22:00:29.681,19.77,0.001,6.531,14.555244,1.1965828,32.99836
2022-05-16 10:00:29.725,18.04,437.4,1.582,14.512581,1.2143449,27.802835
2022-05-16 22:00:29.679,18.86,0.001,0.997,14.50829,1.232107,34.270584
2022-05-17 10:00:29.680,18.87,784.0,0.916,14.522962,1.2552159,29.35167
2022-05-17 22:00:29.907,21.55,0.001,3.895,14.497526,1.2836883,44.153305
2022-05-18 15:12:57.950,24.01,567.2,0.491,14.358004,1.3121608,40.84308
2022-05-18 15:59:49.783,24.39,416.2,1.452,14.309957,1.3406333,40.781956
2022-05-18 21:59:49.750,21.36,0.001,1.452,14.190976,1.3691058,43.361862
2022-05-19 03:59:49.927,18.55,2.823,1.224,14.111214,1.3975782,43.600643
2022-05-19 09:59:49.680,21.49,636.1,2.06,14.010703,1.4260508,35.82044
2022-05-19 15:59:49.837,23.19,467.0,5.641,13.942107,1.4848353,40.84308
2022-05-19 21:59:50.022,22.73,0.001,5.505,13.767625,1.5495553,40.781956
2022-05-20 03:59:49.733,18.66,2.946,1.344,17.805464,1.5606877,14.567887
2022-05-20 09:59:49.794,22.13,789.1,2.002,17.806358,1.515029,15.513313
2022-05-20 15:59:49.714,23.82,375.0,6.404,17.805809,1.5329887,28.352318
2022-05-20 22:00:12.678,23.58,0.001,6.388,17.804443,1.5654502,43.19032
2022-05-21 04:00:12.677,21.56,2.572,1.758,17.802216,1.5166887,51.431988
2022-05-21 10:00:12.752,20.85,813.0,0.578,17.793089,1.557187,32.58324
2022-05-21 16:00:12.875,26.34,412.8,2.588,17.792643,1.502032,38.424763
2022-05-21 22:00:12.886,21.19,0.001,0.822,17.794819,1.515029,32.044136
2022-05-22 04:00:12.728,19.11,3.711,1.755,17.793953,1.5311079,25.104008
2022-05-22 10:00:12.691,19.59,370.6,0.988,17.783854,1.5605197,23.288496
2022-05-22 16:00:12.818,21.17,143.6,0.644,17.782766,1.4463668,26.152435
2022-05-22 22:00:12.726,23.37,0.001,0.948,17.7791,1.557187,27.018173
2022-05-23 04:00:12.920,21.98,2.163,1.65,17.7791,1.529316,23.857456
2022-05-23 10:00:12.843,22.96,814.0,2.416,17.781403,1.4754289,18.784552
2022-05-23 16:00:12.746,21.56,150.0,3.92,17.77764,1.5875481,22.768415
2022-05-23 22:00:12.886,16.91,0.001,1.658,17.77937,1.471025,29.790602
2022-05-24 04:00:13.016,17.8,1.964,5.168,17.775963,1.556628,20.761671
2022-05-24 10:00:12.775,15.02,175.1,4.425,17.7766,1.4810879,24.81229
2022-05-24 16:00:12.847,16.65,264.6,2.538,17.777882,1.4977888,19.961138
2022-05-24 22:00:12.948,16.11,0.001,3.3,17.779253,1.5675224,16.506697
2022-05-25 04:00:35.704,14.43,4.934,2.32,17.779858,1.5450833,17.998352
2022-05-25 10:00:35.835,17.38,845.0,3.366,17.780151,1.5732934,13.685748
2022-05-25 16:00:35.678,20.63,371.8,2.835,17.7804,1.5701299,15.186884
2022-05-25 22:00:35.852,16.96,0.001,2.539,17.78233,1.5986037,17.89717
2022-05-26 04:00:35.909,14.69,6.951,2.107,17.781849,1.5864253,15.237433
2022-05-26 10:00:35.730,17.71,831.0,3.226,17.781631,1.599345,13.534447
2022-05-26 16:00:35.795,22.9,487.7,2.601,17.778225,1.557187,11.196453
2022-05-26 22:00:35.747,18.39,0.001,2.549,17.7786,1.6252228,13.343102
2022-05-27 04:00:35.738,15.48,5.749,2.919,17.780838,1.5579419,12.2689295
2022-05-27 10:00:35.784,19.3,832.0,0.461,17.779415,1.5857998,9.9683
2022-05-27 16:00:35.739,22.25,463.9,1.472,17.782795,1.5737822,10.188331
2022-05-27 22:00:35.816,17.64,0.001,1.673,17.78193,1.5611573,16.615147
2022-05-28 04:00:35.677,15.68,3.715,5.134,17.779135,1.599345,10.957943
2022-05-28 10:00:35.817,18.67,854.0,4.335,17.7831,1.6593816,9.521434
2022-05-28 16:00:35.676,20.46,456.3,7.343,17.780773,1.5637679,11.13127
2022-05-28 22:00:35.694,15.76,0.001,8.21,17.785263,1.6163547,17.810228
2022-05-29 04:00:35.808,13.09,9.4,7.979,17.785124,1.6677408,11.827255
2022-05-29 10:00:35.707,16.68,954.0,3.456,17.784979,1.6801662,13.051813
2022-05-29 16:00:35.815,18.71,421.0,3.38,17.788088,1.5799409,13.999285
2022-05-29 22:00:35.678,14.56,0.001,8.14,17.783,1.6304659,22.158632
2022-05-30 04:00:35.751,11.47,7.062,1.133,15.238876,1.5365058,16.114958
2022-05-30 10:00:35.766,16.01,545.3,0.838,15.1487,1.4818319,13.874342
2022-05-30 16:00:35.825,17.71,476.9,3.304,15.092518,1.5112989,13.629475
2022-05-30 22:00:35.750,16.29,0.001,1.686,15.053276,1.5024419,15.666284
2022-05-31 04:00:35.701,14.22,7.012,1.741,14.982791,1.515029,13.3373995
2022-05-31 10:00:35.746,17.03,357.8,5.022,14.916371,1.5373931,13.91551
2022-05-31 16:00:35.974,15.87,87.1,3.103,14.881191,1.5886974,18.122484
2022-05-31 22:00:35.892,15.84,0.001,6.858,14.8687,1.6602623,16.1621
2022-06-01 04:00:35.875,15.07,2.972,1.62,14.84024,1.6114479,14.310382
2022-06-01 10:00:35.812,16.84,387.6,0.119,14.820262,1.5996509,13.328855
2022-06-01 16:00:59.876,16.83,24.24,1.201,14.812423,1.6772852,18.219433
2022-06-01 22:00:59.677,17.02,0.001,3.277,14.788499,1.7100215,16.991322
2022-06-02 04:00:59.680,15.41,8.47,1.484,14.713692,1.6321716,14.940668
2022-06-02 10:00:59.677,17.3,463.2,1.67,14.689237,1.690791,11.500873
2022-06-02 16:00:59.681,20.36,382.8,2.887,14.570584,1.6887674,12.777147
2022-06-02 22:00:59.694,21.02,0.002,1.915,14.5032425,1.6623065,12.606086
2022-06-03 04:00:59.890,18.32,4.641,1.173,14.46054,1.7657182,11.31738
2022-06-03 10:00:59.687,18.28,102.9,2.635,14.435558,1.778446,12.141692
2022-06-03 16:00:59.676,20.74,437.5,0.213,14.4229,1.6975828,14.808719
2022-06-03 22:00:59.681,20.93,0.001,3.511,14.413127,1.7044692,14.296085
2022-06-04 04:00:59.783,19.29,3.522,3.619,14.391482,1.7202842,12.236827
2022-06-04 10:00:59.680,20.17,678.8,0.684,14.352561,1.7051064,10.1605
2022-06-04 16:00:59.794,24.21,415.5,1.428,14.302433,1.7815636,11.132891
2022-06-04 22:00:59.909,22.23,0.001,0.763,14.275937,1.725819,11.252978
2022-06-05 04:00:59.678,19.81,5.149,1.745,14.190638,1.8310373,11.025539
2022-06-05 10:00:59.677,20.66,232.3,3.313,14.143866,1.7906003,14.2155905
2022-06-05 16:00:59.678,21.85,234.5,0.916,14.046734,1.7899197,16.04328
2022-06-05 22:00:59.678,19.0,0.001,0.657,13.98294,1.9014456,15.943714
2022-06-06 04:00:59.678,16.12,9.66,1.772,13.979289,1.8893951,14.162732
2022-06-06 10:00:59.679,19.21,762.6,1.861,13.976378,1.7891206,10.2617235
2022-06-06 16:00:59.677,23.36,199.8,1.087,13.890472,1.8429939,13.864101
2022-06-06 22:00:59.921,20.55,0.001,1.192,13.880114,1.7962574,16.29455
2022-06-07 04:00:59.680,16.54,1.699,1.446,13.888743,1.8680806,17.658852
2022-06-07 10:00:59.680,18.55,493.0,5.331,13.855683,1.8691204,16.03872
2022-06-07 16:00:59.678,21.22,490.0,3.833,13.872675,1.8708036,16.2234
2022-06-07 22:00:59.678,16.54,0.001,2.237,13.864412,1.873372,18.67371
2022-06-08 04:00:59.678,14.41,14.46,1.525,13.855697,1.8942828,
2022-06-16 12:07:22.421,25.66,869.0,1.383,,,
2022-06-16 13:32:45.011,26.11,803.0,0.678,,,9.204296
2022-06-16 15:59:50.677,30.7,403.9,4.595,,,12.940545
2022-06-16 21:59:50.982,25.69,0.001,6.145,,,13.244622
2022-06-17 03:59:50.771,20.87,6.766,2.006,,,14.0762
2022-06-17 09:59:50.953,23.85,791.3,0.741,,,11.869699
2022-06-17 15:59:50.681,27.34,481.7,1.556,,,15.346136
2022-06-17 22:00:13.682,26.45,0.001,3.542,,,15.281535
2022-06-18 04:00:13.918,21.56,11.62,0.538,,,15.260195
2022-06-18 10:00:13.678,25.94,819.0,0.048,,,11.179005
2022-06-18 16:00:13.880,28.57,450.8,1.197,,,11.722953
2022-06-18 22:00:13.722,26.48,0.001,1.705,,,13.727414
2022-06-19 04:00:13.758,24.05,10.78,1.48,22.348757,1.1603122,11.535781
2022-06-19 10:00:13.902,27.32,799.7,0.785,22.177736,1.135607,8.447345
2022-06-19 16:00:13.678,30.29,455.1,2.95,22.130646,1.1496642,9.963576
2022-06-19 22:00:13.838,28.07,0.001,4.111,22.115011,1.2081293,10.731364
2022-06-20 04:00:13.809,24.44,9.79,2.955,22.084951,1.135607,11.040024
2022-06-20 10:00:36.679,24.98,819.0,1.715,22.044367,1.1648451,8.622827
2022-06-20 16:00:36.903,29.78,465.2,0.509,22.048096,1.114528,11.044527
2022-06-20 22:00:36.898,26.71,0.001,1.741,22.034157,1.1351848,12.051512
2022-06-21 04:00:36.689,22.56,12.21,2.159,22.025614,1.1871544,11.504996
2022-06-21 10:00:36.678,23.79,809.0,2.515,22.01859,1.1200845,9.252345
2022-06-21 16:00:36.880,29.15,180.4,2.007,21.969704,1.1407382,11.877931
2022-06-21 22:00:36.679,25.45,0.001,1.406,21.956335,1.1717385,13.388927
2022-06-22 04:00:36.679,23.31,7.426,0.723,21.879591,1.156686,12.083099
2022-06-22 10:00:36.681,21.69,342.1,4.756,21.87642,1.1191287,9.752202
2022-06-22 16:00:36.711,23.72,238.3,8.41,21.814594,1.175277,13.997052
2022-06-22 22:00:36.677,20.34,0.002,6.645,21.689081,1.1317737,13.541333
2022-06-23 04:00:36.729,19.6,11.02,0.59,21.65694,1.2186877,12.754445
2022-06-23 10:00:36.790,21.41,825.0,2.179,21.541058,1.0797367,10.02808
2022-06-23 16:01:00.770,21.07,11.44,6.783,21.42916,1.1103592,13.491684
2022-06-23 22:01:00.701,19.91,0.001,1.325,21.220123,1.0870043,12.81395
2022-06-24 04:01:00.764,20.28,0.342,1.91,21.034546,1.0935236,13.046924
2022-06-24 10:01:00.827,20.38,237.8,0.577,20.783909,1.0888269,13.557528
2022-06-24 16:01:00.714,19.39,358.3,3.799,20.778513,1.198844,15.251579
2022-06-24 22:01:00.723,18.0,0.001,2.033,20.723177,1.1208155,14.558416
2022-06-25 04:01:00.932,16.5,8.94,1.637,20.678053,1.1995158,15.322628
2022-06-25 10:01:00.858,20.26,831.0,1.666,20.497728,1.1253678,12.870122
2022-06-25 16:01:00.802,23.91,349.9,2.987,20.380857,1.1397114,16.01747
2022-06-25 22:01:00.715,19.2,0.001,4.401,20.248812,1.1425545,19.590708
2022-06-26 04:01:00.772,18.48,7.113,2.168,20.164452,1.1724635,16.291069
2022-06-26 10:01:00.996,21.28,821.0,3.193,20.067669,1.1001042,12.639337
2022-06-26 16:01:00.678,25.31,471.1,1.172,19.960367,1.1335961,14.447506
2022-06-26 22:01:00.845,24.34,0.001,2.316,19.891474,1.1448681,15.407172
2022-06-27 04:01:00.871,21.77,3.769,1.441,19.836576,1.1380645,15.375094
2022-06-27 10:01:00.721,20.44,292.2,6.09,19.785765,1.1701394,17.213623
2022-06-27 16:01:00.718,21.83,38.46,1.797,19.729723,1.2132499,24.659973
2022-06-27 22:01:00.755,19.94,0.001,1.791,19.626493,1.1378357,22.603855
2022-06-28 04:01:00.810,17.67,6.059,3.122,19.575699,1.1685882,20.654154
2022-06-28 10:01:00.773,19.48,907.0,3.189,19.478203,1.198844,19.006935
2022-06-28 16:01:00.978,21.09,109.6,3.413,19.31576,1.218177,22.0105
2022-06-28 22:01:22.830,20.08,0.001,2.184,19.267942,1.1837685,20.670292
2022-06-29 04:01:22.677,19.05,5.287,5.059,22.06847,1.9860048,18.790712
2022-06-29 10:01:22.856,22.78,831.0,0.23,22.06134,1.9302812,12.596378
2022-06-29 16:01:22.963,25.68,487.4,0.43,22.058142,2.0708127,16.650988
2022-06-29 22:01:22.829,23.55,0.001,1.395,22.060316,2.10895,16.543467
2022-06-30 04:01:23.025,19.75,7.082,1.278,22.064781,2.1354032,15.81275
2022-06-30 10:01:22.680,22.19,828.0,1.749,22.0656,2.271694,13.78816
2022-06-30 16:01:22.891,27.06,190.0,2.045,22.064522,2.2595475,15.170117
2022-06-30 22:01:22.778,16.65,0.002,4.309,22.0627,2.0727193,18.081
2022-07-01 04:01:22.680,15.47,3.106,1.243,22.05991,2.0425467,15.707179
2022-07-01 10:01:22.764,17.11,634.6,3.002,22.058746,2.1255245,16.510344
2022-07-01 16:01:22.680,20.79,510.7,0.547,22.053976,2.1652238,15.053108
2022-07-01 22:01:22.716,19.44,0.001,6.011,22.0499,2.057317,15.673241
2022-07-02 04:01:22.928,15.98,7.756,1.657,22.0468,2.1938925,13.166679
2022-07-02 10:01:22.680,19.55,838.0,0.874,22.0468,2.0680332,9.510447
2022-07-02 16:01:22.695,23.37,499.5,1.26,22.046782,2.0977569,13.865031
2022-07-02 22:01:22.852,21.28,0.001,1.687,22.047123,1.977807,12.828373
2022-07-03 04:01:22.677,18.88,7.594,2.33,22.049425,2.1199841,11.930629
2022-07-03 10:01:22.820,22.77,825.0,0.85,22.050144,2.2085419,10.232061
2022-07-03 16:01:22.679,26.13,411.6,0.847,22.050142,2.229528,12.018998
2022-07-03 22:01:22.971,24.42,0.001,1.971,22.0536,2.189557,11.142358
2022-07-04 04:01:22.679,20.74,0.559,1.817,22.0519,2.129127,10.724195
2022-07-04 10:01:22.678,22.66,449.3,0.792,22.0501,2.136912,8.952276
2022-07-04 16:01:22.676,25.4,72.24,4.561,22.045456,2.16348,11.823066
2022-07-04 22:01:22.692,21.46,0.001,2.071,22.042934,2.3202906,12.963576
2022-07-05 04:01:22.678,19.54,3.572,1.777,22.0338,2.1206186,11.363855
2022-07-05 10:01:22.680,22.21,874.0,2.223,22.026857,2.0754354,9.688135
2022-07-05 16:01:22.892,25.22,488.9,0.896,22.018631,2.1061065,11.875107
2022-07-05 22:01:22.837,21.76,0.001,1.168,22.000557,2.1709154,14.19729
2022-07-06 04:01:22.742,19.11,7.299,1.742,21.982601,2.2284803,11.634211
2022-07-06 10:01:22.679,21.67,826.0,1.447,21.961784,2.1551301,9.551836
2022-07-06 16:01:22.681,26.36,514.9,4.033,21.929605,2.12632,11.130511
2022-07-06 22:01:22.678,20.79,0.001,8.46,21.907309,2.0930712,12.284994
2022-07-07 04:01:22.678,19.1,6.486,4.96,21.882788,2.2699673,12.1445675
2022-07-07 10:01:22.678,21.08,819.0,2.011,21.865007,2.2807426,9.813603
2022-07-07 16:01:22.677,24.82,221.8,5.053,21.8538,2.0927923,10.760242
2022-07-07 22:01:22.789,19.89,0.001,6.665,21.835331,2.2614186,11.320747
2022-07-08 04:01:22.906,18.32,6.1,8.48,21.819384,2.213823,11.499446
2022-07-08 10:01:22.857,21.5,844.0,7.91,21.807789,2.0307298,9.435241
2022-07-08 16:01:22.886,24.8,490.9,7.883,21.801489,2.161912,12.496694
2022-07-08 22:01:22.680,20.78,0.001,2.453,21.793716,2.12632,12.65592
2022-07-09 04:01:22.677,17.37,6.105,4.13,18.64381,1.683661,12.304963
2022-07-09 10:01:22.805,20.91,815.0,0.501,18.632723,1.6934773,10.321282
2022-07-09 16:01:46.678,27.47,504.7,4.776,18.620531,1.8066117,12.985742
2022-07-09 22:01:46.754,22.61,0.001,2.64,18.61932,1.7011012,11.747435
2022-07-10 04:01:46.681,19.67,5.182,2.429,18.616764,1.7490509,11.756553
2022-07-10 10:01:46.680,24.02,816.0,3.735,18.610966,1.8099017,13.966765
2022-07-10 16:01:46.681,26.62,482.2,5.765,18.59902,1.8321261,17.435305
2022-07-10 22:01:46.680,21.64,0.001,8.77,18.597624,1.7201908,16.77416
2022-07-11 04:01:46.677,16.55,15.07,1.822,18.5981,1.73741,14.1819515
2022-07-11 10:01:46.677,19.48,819.0,1.225,18.588903,1.7134109,12.939233
2022-07-11 16:01:46.679,25.89,481.0,3.124,18.536427,1.6727792,13.508084
2022-07-11 22:01:46.878,23.75,0.001,6.856,18.51838,1.6583163,13.621811
2022-07-12 04:01:46.910,18.79,3.299,3.115,18.462587,,11.732621
2022-07-12 10:01:46.679,22.04,827.0,0.514,18.44406,,8.588106
2022-07-12 16:01:46.677,26.75,480.5,1.188,18.440254,1.683661,11.229275
2022-07-12 22:01:46.680,24.5,0.001,3.66,18.432505,1.705151,12.463439
2022-07-13 04:01:46.730,19.04,5.176,1.343,18.446054,1.7290487,14.109232
2022-07-13 10:02:15.678,22.01,813.0,1.278,18.439497,1.6833711,10.445692
2022-07-13 16:02:15.678,26.44,472.5,1.412,18.423952,1.7373264,12.841567
2022-07-13 22:02:15.678,25.38,0.001,1.347,18.411669,1.7436465,15.090531
2022-07-14 04:02:15.762,22.57,2.588,1.022,18.399042,1.713762,13.064547
2022-07-14 10:02:15.756,24.37,822.0,0.474,18.397532,1.6249821,10.522824
2022-07-14 16:02:15.679,28.64,472.1,1.277,18.3948,1.7601396,11.872731
2022-07-14 22:02:15.678,25.64,0.001,1.954,18.3905,1.6708633,16.127956
2022-07-15 04:02:15.976,22.17,3.93,2.089,18.384315,1.599345,14.244864
2022-07-15 10:02:15.680,25.7,809.0,0.28,18.37735,1.6356759,9.889349
2022-07-15 16:02:15.679,27.64,464.3,2.058,18.363981,1.6048474,11.443606
2022-07-15 22:02:15.680,24.34,0.001,6.747,18.359268,1.6147742,12.815026
2022-07-16 04:02:15.680,21.5,4.67,1.583,18.326784,1.5680897,14.414811
2022-07-16 10:02:15.681,22.89,809.0,3.489,18.279024,1.5689261,10.665423
2022-07-16 16:02:15.814,29.5,464.3,4.182,18.237968,1.7019368,13.452085
2022-07-16 22:02:15.778,24.94,0.001,8.8,18.217482,1.7180179,16.362926
2022-07-17 04:02:15.856,20.17,4.747,1.597,18.199993,1.5088857,15.867491
2022-07-17 10:02:15.681,22.54,818.0,2.085,18.191053,1.5437986,12.529175
2022-07-17 16:02:16.011,30.5,470.0,4.242,18.182093,1.4413905,14.256073
2022-07-17 22:02:15.678,26.54,0.001,1.185,18.173574,1.4990547,16.872532
2022-07-18 04:02:15.757,21.01,3.735,0.861,18.168077,1.4537723,15.624263
2022-07-18 10:02:15.676,23.74,803.0,1.048,18.149193,1.5231045,11.28894
2022-07-18 16:02:16.028,34.14,477.2,7.396,18.139078,1.451792,16.7999
2022-07-18 22:02:15.676,28.71,0.001,2.501,18.11698,1.3977717,16.879055
2022-07-19 04:02:15.687,22.12,3.343,2.313,21.566,1.8391954,16.150093
2022-07-19 10:02:15.832,25.88,791.9,0.025,21.5648,1.8339,11.760035
2022-07-25 15:13:13.901,31.27,518.0,0.733,21.5632,1.8389155,15.8009615
2022-07-25 21:13:13.795,26.66,0.001,4.773,21.560595,1.9306874,18.33928
2022-07-26 03:13:13.679,20.95,0.001,5.029,21.556147,1.8276163,17.684645
2022-07-26 09:13:13.832,22.9,191.0,1.932,21.5565,1.8394942,15.9394655
2022-07-26 15:13:13.678,26.38,671.6,3.931,21.557663,1.8291436,16.290909
2022-07-26 21:13:13.677,22.91,0.001,6.186,21.559689,1.7778513,19.234869
2022-07-27 03:13:13.676,20.18,0.001,5.012,21.5607,1.9535002,17.568218
2022-07-27 09:13:13.678,23.09,711.6,3.362,21.562475,1.894451,13.541795
2022-07-27 15:13:13.680,25.61,596.5,2.538,21.562063,1.894451,17.192266
2022-07-27 21:13:13.679,23.96,0.001,6.397,21.561834,1.9262497,20.638527
2022-07-28 03:13:13.677,19.88,0.001,1.743,21.56173,1.873372,17.506306
2022-07-28 09:13:13.680,21.68,700.1,1.897,21.561623,1.8771701,14.428163
2022-07-28 15:13:13.681,25.52,441.2,2.135,21.56078,1.8338004,19.862543
2022-07-28 21:13:13.677,25.44,0.001,3.204,21.55925,1.8068655,21.19119
2022-07-29 03:13:13.678,22.48,0.001,1.455,23.5418,2.400347,21.038427
2022-07-29 09:13:13.678,22.46,212.1,2.147,23.5416,2.4357018,22.59485
2022-07-29 15:13:13.677,21.09,321.2,4.338,23.541645,2.2856736,22.45377
2022-07-29 21:13:13.677,21.07,0.001,1.573,23.5417,2.4469702,22.1184
2022-07-30 03:13:13.680,19.27,0.001,1.136,23.541613,2.337543,21.85963
2022-07-30 09:13:13.680,21.72,722.0,1.322,23.5417,2.2801275,16.677439
2022-07-30 15:13:13.679,25.62,441.3,3.586,23.542,2.3691227,15.844956
2022-07-30 21:13:13.677,24.51,0.001,0.533,23.542189,2.4007213,18.933687
2022-07-31 03:13:13.677,19.94,0.001,1.359,23.5419,2.314341,18.717625
2022-07-31 09:13:13.681,22.39,704.0,1.366,23.54173,2.2652233,14.648387
2022-07-31 15:13:13.678,26.46,576.4,1.783,23.54131,2.2893186,17.455177
2022-07-31 21:13:13.678,26.68,0.001,3.204,23.5408,2.4228604,19.302881
2022-08-01 03:13:13.677,21.51,0.001,1.387,23.5408,2.442505,18.44884
2022-08-01 09:13:13.678,23.63,718.5,1.343,23.5404,2.3297668,15.952328
2022-08-01 15:13:13.677,27.84,571.7,0.544,23.5399,2.3535066,16.257162
2022-08-01 21:13:13.679,25.81,0.002,1.726,23.5399,2.413035,18.288101
2022-08-02 03:13:13.678,23.15,0.001,1.437,23.5392,2.3790073,18.738768
2022-08-02 09:13:13.678,22.92,705.0,2.057,23.539,2.3835647,13.489939
2022-08-02 15:13:13.680,27.66,573.8,0.694,23.538942,2.3408697,15.230405
2022-08-02 21:13:13.680,27.78,0.001,3.97,23.538553,2.3448522,18.448868
2022-08-03 03:13:13.681,22.82,0.001,1.727,23.538225,2.352498,18.012346
2022-08-03 09:13:13.678,24.34,698.1,1.089,23.538176,2.4582124,14.28295
2022-08-03 15:13:13.680,26.87,572.2,2.601,23.5371,2.3651788,15.739101
2022-08-03 21:13:13.679,28.58,0.001,1.63,23.53605,2.3684986,17.972013
2022-08-04 03:13:13.679,24.04,0.001,1.923,23.53598,2.4070475,17.740294
